CP003909.1 388632 389783 ATPphosphoribosyltransferaseregulatorysubunit gene-NGFG_00550
CP003909.1 389888 391186 adenylosuccinatesynthetase gene-NGFG_00551
CP003909.1 391422 392261 heatshockproteinHtpX gene-NGFG_02284
CP003909.1 392476 393123 adenylatekinase gene-NGFG_00554
CP003909.1 393647 394387 orotidine5'-phosphatedecarboxylase gene-NGFG_00555
CP003909.1 394443 395405 RfaE%2CdomainI gene-NGFG_00556
CP003909.1 395469 396473 ADP-L-glycero-D-manno-heptose-6-epimerase gene-NGFG_00557
CP003909.1 396548 398092 typeIrestrictionenzymeEcoprrIMprotein gene-NGFG_00558
CP003909.1 398208 399059 DNA-damage-inducibleproteinD gene-NGFG_00559
CP003909.1 403794 406085 ATP-dependentClpproteaseATP-bindingsubunitClpA gene-NGFG_00562
CP003909.1 406087 406389 ATP-dependentClpproteaseadapterproteinClpS gene-NGFG_00563
CP003909.1 406634 406837 coldshock-likeproteinCspA gene-NGFG_00564
CP003909.1 407136 408467 PmbAprotein gene-NGFG_00565
CP003909.1 408621 409127 ribosome-associatedprotein gene-NGFG_00566
CP003909.1 409174 409905 hypotheticalprotein gene-NGFG_00567
CP003909.1 409957 411657 single-stranded-DNA-specificexonucleaseRecJ gene-NGFG_00568
CP003909.1 412015 413373 poly(A)polymerase gene-NGFG_00569
CP003909.1 413546 413869 hypotheticalprotein gene-NGFG_00570
CP003909.1 413974 414927 phosphatestarvation-inducibleproteinPhoH gene-NGFG_00571
CP003909.1 416292 416996 hypotheticalprotein gene-NGFG_00574
CP003909.1 417062 417628 deoxycytidinetriphosphatedeaminase gene-NGFG_00575
CP003909.1 417723 418112 hypotheticalprotein gene-NGFG_00576
CP003909.1 418164 419063 recombination-associatedproteinrdgC gene-NGFG_00577
CP003909.1 419094 420596 GTP-bindingproteinEngA gene-NGFG_00578
CP003909.1 421329 422624 histidyl-tRNAsynthetase gene-NGFG_00580
CP003909.1 422752 423408 peptidase gene-NGFG_02233
CP003909.1 423464 423688 hypotheticalprotein gene-NGFG_02234
CP003909.1 425171 425461 hypotheticalprotein gene-NGFG_00582
CP003909.1 425782 426030 hypotheticalprotein gene-NGFG_00583
CP003909.1 426020 426562 hypotheticalprotein gene-NGFG_00584
CP003909.1 426726 427649 tRNApseudouridine32synthase/23SrRNApseudouridine746synthase gene-NGFG_00585
CP003909.1 427728 428369 hypotheticalprotein gene-NGFG_00586
CP003909.1 428424 429215 spermidinesynthase gene-NGFG_00587
CP003909.1 429598 430389 3-methyl-2-oxobutanoatehydroxymethyltransferase gene-NGFG_00588
CP003909.1 430512 431348 pantoate-beta-alanineligase gene-NGFG_00590
CP003909.1 431675 433513 hypotheticalprotein gene-NGFG_00591
CP003909.1 433653 434234 outer-membranelipoproteinlolB gene-NGFG_00592
CP003909.1 434244 435089 4-diphosphocytidyl-2-C-methyl-D-erythritolkinase gene-NGFG_00593
CP003909.1 435428 436411 ribose-phosphatepyrophosphokinase gene-NGFG_00594
CP003909.1 436478 437050 50SribosomalproteinL25 gene-NGFG_00595
CP003909.1 437176 438345 D-alanyl-D-alaninecarboxypeptidase(penicillin-bindingprotein5/6) gene-NGFG_00596
CP003909.1 438494 440020 threonineammonia-lyase%2Cbiosynthetic gene-NGFG_00597
CP003909.1 440076 441152 sulfate/thiosulfateimportATP-bindingproteinCysA gene-NGFG_00598
CP003909.1 441293 442114 sulfateABCtransporter%2CpermeaseCysW gene-NGFG_00599
CP003909.1 442303 443139 sulfateABCtransporter%2CpermeaseCysT gene-NGFG_00600
CP003909.1 443320 443652 hypotheticalprotein gene-NGFG_00601
CP003909.1 443983 444492 isoprenylcysteinecarboxylmethyltransferase gene-NGFG_00602
CP003909.1 444722 445303 superoxidedismutase[Fe] gene-NGFG_00603
CP003909.1 445467 446873 replicativeDNAhelicase gene-NGFG_00605
CP003909.1 447028 447690 prepilin-typeN-terminalcleavage/methylationdomain-containingprotein gene-NGFG_00606
CP003909.1 447722 448330 typeIVpilusmodificationproteinPilV gene-NGFG_00607
CP003909.1 448327 449268 typeIVpilusassemblyproteinPilW gene-NGFG_00608
CP003909.1 449247 449858 typeIVpilusassemblyproteinPilX gene-NGFG_00609
CP003909.1 449845 450333 prepilin-typeN-terminalcleavage/methylationdomain-containingprotein gene-NGFG_00610
CP003909.1 450403 450711 branched-chainaminoacidtransporter gene-NGFG_00611
CP003909.1 450963 451415 AzlC-likeprotein gene-NGFG_00614
CP003909.1 451581 452033 dUTPpyrophosphatase gene-NGFG_00615
CP003909.1 452111 453298 succinyldiaminopimelatetransaminase gene-NGFG_00616
CP003909.1 453609 454388 UPF0246protein gene-NGFG_00617
CP003909.1 454919 456115 phageintegrase gene-NGFG_00618
CP003909.1 456471 456740 phageprotein gene-NGFG_00619
CP003909.1 456935 457618 phageprotein gene-NGFG_00620
CP003909.1 457629 458165 phageprotein gene-NGFG_00621
CP003909.1 458276 458491 phageprotein gene-NGFG_02285
CP003909.1 458543 459034 phageprotein gene-NGFG_02286
CP003909.1 459031 459213 phageprotein gene-NGFG_02287
CP003909.1 459353 460039 phageprotein gene-NGFG_02288
CP003909.1 460108 460269 phageprotein gene-NGFG_02289
CP003909.1 460266 460541 phageprotein gene-NGFG_00622
CP003909.1 460694 461026 phageprotein gene-NGFG_00623
CP003909.1 461951 462151 phageprotein gene-NGFG_00626
CP003909.1 462349 462762 phageprotein gene-NGFG_00627
CP003909.1 462759 463259 phageprotein gene-NGFG_00628
CP003909.1 463237 463674 phageprotein gene-NGFG_00629
CP003909.1 463787 464449 phagerepressorprotein gene-NGFG_00630
CP003909.1 464578 464808 hypotheticalprotein gene-NGFG_00631
CP003909.1 464888 465043 phageprotein gene-NGFG_02290
CP003909.1 465020 465208 phageprotein gene-NGFG_02291
CP003909.1 465382 465609 phageprotein gene-NGFG_02292
CP003909.1 465606 465743 hypotheticalprotein gene-NGFG_02293
CP003909.1 465727 466791 phageprotein gene-NGFG_02294
CP003909.1 466788 468149 DnaBfamilyphagereplicativehelicase gene-NGFG_02295
CP003909.1 468487 468942 phageprotein gene-NGFG_02296
CP003909.1 468966 469115 hypotheticalprotein gene-NGFG_02297
CP003909.1 469144 469425 hypotheticalprotein gene-NGFG_02298
CP003909.1 469416 469796 phageprotein gene-NGFG_02299
CP003909.1 470063 470470 phageprotein gene-NGFG_01305
CP003909.1 470561 471721 hypotheticalprotein gene-NGFG_01304
CP003909.1 472003 472872 phageprotein gene-NGFG_01303
CP003909.1 473165 473614 phageprotein gene-NGFG_01302
CP003909.1 473676 475097 phageprotein gene-NGFG_01301
CP003909.1 475094 477241 SPP1gp7familyphageheadmorphogenesisprotein gene-NGFG_01300
CP003909.1 477309 478466 phageprotein gene-NGFG_01299
CP003909.1 478507 480006 phageprotein gene-NGFG_01298
CP003909.1 480058 480375 phageprotein gene-NGFG_01297
CP003909.1 480378 480908 phageprotein gene-NGFG_01296
CP003909.1 480908 481390 phageprotein gene-NGFG_01295
CP003909.1 481387 481815 phageprotein gene-NGFG_01294
CP003909.1 481841 482614 phageprotein gene-NGFG_01293
CP003909.1 482675 483004 phageprotein gene-NGFG_01292
CP003909.1 483016 483282 phageprotein gene-NGFG_01291
CP003909.1 483282 483881 phageprotein gene-NGFG_01290
CP003909.1 483878 484732 phageprotein gene-NGFG_01289
CP003909.1 484734 485165 hypotheticalprotein gene-NGFG_01288
CP003909.1 485193 485639 phageprotein gene-NGFG_01287
CP003909.1 489967 490272 phageprotein gene-NGFG_01285
CP003909.1 490343 490813 phageprotein gene-NGFG_01284
CP003909.1 490814 491146 phageprotein gene-NGFG_01283
CP003909.1 491340 491447 hypotheticalprotein gene-NGFG_02300
CP003909.1 491502 491849 plasmidtoxinprotein gene-NGFG_01281
CP003909.1 491849 492085 antitoxin gene-NGFG_01280
CP003909.1 492292 492831 phageprotein gene-NGFG_01279
CP003909.1 492832 493176 phageprotein gene-NGFG_01278
CP003909.1 493115 493333 hypotheticalprotein gene-NGFG_01277
CP003909.1 493645 493794 hypotheticalprotein gene-NGFG_01275
CP003909.1 493824 496871 phagetapemeasureprotein gene-NGFG_01274
CP003909.1 496931 497410 phageprotein gene-NGFG_01273
CP003909.1 497752 498741 phageintegrase gene-NGFG_01272
CP003909.1 499430 500464 phosphoribosylformylglycinamidinecyclo-ligase gene-NGFG_01270
CP003909.1 501468 502121 transposase gene-NGFG_02301
CP003909.1 502255 504282 betaine/carnitine/cholinetransporter(BCCT)familytransporter gene-NGFG_01269
CP003909.1 504371 505924 long-chainacyl-CoAsynthetase gene-NGFG_01268
CP003909.1 506175 507368 hypotheticalprotein gene-NGFG_01266
CP003909.1 507365 508348 hypotheticalprotein gene-NGFG_01265
CP003909.1 508359 509795 polysaccharidemodificationprotein gene-NGFG_01264
CP003909.1 511530 511742 mercurytransportperiplasmicprotein gene-NGFG_01262
CP003909.1 511942 513468 hypotheticalprotein gene-NGFG_01260
CP003909.1 513550 514647 hypotheticalprotein gene-NGFG_01259
CP003909.1 514689 514922 hypotheticalprotein gene-NGFG_02302
CP003909.1 515898 516455 protein-tyrosinephosphatase gene-NGFG_01257
CP003909.1 516415 517008 furfamilytranscriptionalregulator%2Czincuptakeregulator gene-NGFG_01256
CP003909.1 516996 517922 cobalaminbiosynthesisproteinCobW gene-NGFG_01255
CP003909.1 517987 518544 peptidyl-prolylcis-transisomeraseA(cyclophilinA) gene-NGFG_01254
CP003909.1 518902 520677 adenine-specificDNA-methyltransferase gene-NGFG_01253
CP003909.1 520787 523726 typeIIIrestrictionsystemendonuclease gene-NGFG_01252
CP003909.1 523820 524779 tRNA2-thiocytidinebiosynthesisproteinTtcA gene-NGFG_01251
CP003909.1 524871 525737 tRNA-modifyingproteinYgfZ gene-NGFG_01250
CP003909.1 525769 526131 hypotheticalprotein gene-NGFG_01249
CP003909.1 526206 526685 YbaK/EbsCprotein gene-NGFG_01248
CP003909.1 526707 527399 molecularchaperoneDnaJ gene-NGFG_01247
CP003909.1 527403 528278 hypotheticalprotein gene-NGFG_01246
CP003909.1 528489 531914 hemoglobin/transferrin/lactoferrinreceptorprotein gene-NGFG_01245
CP003909.1 532129 533112 hypotheticalprotein gene-NGFG_01244
CP003909.1 533383 534873 hypotheticalprotein gene-NGFG_01243
CP003909.1 534941 536338 aspartateammonia-lyase gene-NGFG_01242
CP003909.1 536615 537175 hypotheticalprotein gene-NGFG_01240
CP003909.1 537376 538029 transposase gene-NGFG_02303
CP003909.1 540573 542123 hypotheticalprotein gene-NGFG_01236
CP003909.1 542547 544331 dihydrolipoyldehydrogenase gene-NGFG_01234
CP003909.1 544884 546446 dihydrolipoyllysine-residueacetyltransferase gene-NGFG_01233
CP003909.1 546596 549259 pyruvatedehydrogenase(acetyl-transferring)%2Chomodimerictype gene-NGFG_01232
CP003909.1 549956 551668 prolyl-tRNAsynthetase gene-NGFG_01231
CP003909.1 551731 552387 fumarylacetoacetatehydrolase gene-NGFG_01230
CP003909.1 552397 552852 YqgFfamilyRNAseHdomain-containingprotein gene-NGFG_01229
CP003909.1 552845 553393 transcriptionalregulator gene-NGFG_01228
CP003909.1 553395 553955 CreAprotein gene-NGFG_01227
CP003909.1 554281 556077 metallopeptidase gene-NGFG_01225
CP003909.1 556204 557679 C-terminalprocessingpeptidase gene-NGFG_01224
CP003909.1 558009 560036 UvrABCsystemproteinB gene-NGFG_01223
CP003909.1 560214 560972 carbonicanhydrase gene-NGFG_01222
CP003909.1 561381 561728 hypotheticalprotein gene-NGFG_02304
CP003909.1 562052 562768 tRNA(guanine-N(7)-)-methyltransferase gene-NGFG_01220
CP003909.1 566352 568529 heavymetaltranslocatingP-typeATPase gene-NGFG_01217
CP003909.1 568668 569618 thioredoxin-disulfidereductase gene-NGFG_01216
CP003909.1 569774 570142 30SribosomalproteinS6 gene-NGFG_01215
CP003909.1 570452 570682 30SribosomalproteinS18 gene-NGFG_01213
CP003909.1 570699 571151 50SribosomalproteinL9 gene-NGFG_01212
CP003909.1 571774 572580 hypotheticalprotein gene-NGFG_01211
CP003909.1 572581 573327 CDP-diacylglycerol-serineO-phosphatidyltransferase gene-NGFG_01210
CP003909.1 573909 574391 hypotheticalprotein gene-NGFG_01208
CP003909.1 574438 575811 uracil-xanthinepermease gene-NGFG_01207
CP003909.1 575871 578309 DNAtranslocaseftsK1 gene-NGFG_01206
CP003909.1 578508 578957 transposase gene-NGFG_02305
CP003909.1 579182 580492 triggerfactor gene-NGFG_01205
CP003909.1 580588 581202 ATP-dependentClpproteaseproteolyticsubunit gene-NGFG_01204
CP003909.1 581256 582521 4-hydroxy-3-methylbut-2-en-1-yldiphosphatesynthase gene-NGFG_01203
CP003909.1 582537 583298 typeIVpilusbiogenesis/stabilityproteinPilW gene-NGFG_01202
CP003909.1 583301 584395 ribosomalRNAlargesubunitmethyltransferaseN gene-NGFG_01201
CP003909.1 584539 584964 nucleosidediphosphatekinase gene-NGFG_01200
CP003909.1 585022 586173 ATPase gene-NGFG_01199
CP003909.1 586703 587530 S-formylglutathionehydrolase gene-NGFG_01198
CP003909.1 588799 589206 MerRfamilytranscriptionalregulator gene-NGFG_01196
CP003909.1 589402 589716 integrationhostfactorsubunitbeta gene-NGFG_01195
CP003909.1 589727 591412 30SribosomalproteinS1 gene-NGFG_01194
CP003909.1 591565 592221 cytidylatekinase gene-NGFG_01193
CP003909.1 592454 593824 NSSfamilyneurotransmitter:Na+symporter gene-NGFG_01192
CP003909.1 594298 594990 pseudouridinesynthase gene-NGFG_01191
CP003909.1 595058 597034 membrane-boundlyticmureintransglycosylaseD gene-NGFG_01190
CP003909.1 597213 597878 hypotheticalprotein gene-NGFG_01189
CP003909.1 597931 598758 formamidopyrimidine-DNAglycosylase gene-NGFG_01188
CP003909.1 598846 599613 1-acyl-sn-glycerol-3-phosphateacyltransferase gene-NGFG_01187
CP003909.1 599876 600187 hypotheticalprotein gene-NGFG_01186
CP003909.1 600718 602997 ribonucleoside-diphosphatereductasesubunitalpha gene-NGFG_01185
CP003909.1 603119 603268 hypotheticalprotein gene-NGFG_02306
CP003909.1 603289 604443 ribonucleoside-diphosphatereductase1subunitbeta gene-NGFG_01184
CP003909.1 604564 604854 2Fe-2Siron-sulfurclusterbindingprotein gene-NGFG_01183
CP003909.1 604895 605173 celldivisionproteinFtsB gene-NGFG_01182
CP003909.1 605341 606627 enolase gene-NGFG_01181
CP003909.1 606674 607114 hypotheticalprotein gene-NGFG_01180
CP003909.1 607129 607971 2-dehydro-3-deoxyphosphooctonatealdolase gene-NGFG_01179
CP003909.1 607993 608376 aspartate1-decarboxylase gene-NGFG_01178
CP003909.1 609066 612770 transcription-repaircouplingfactor gene-NGFG_01176
CP003909.1 612829 614382 acyl-CoAdehydrogenase gene-NGFG_01175
CP003909.1 614530 615621 lyticmureintransglycosylaseB gene-NGFG_01173
CP003909.1 615744 617750 site-specificrecombinase gene-NGFG_01172
CP003909.1 617973 618626 transposase gene-NGFG_02307
CP003909.1 618845 621595 DNAgyrasesubunitA gene-NGFG_01171
CP003909.1 621693 622193 Fe-Sproteinassemblyco-chaperoneHscB gene-NGFG_01170
CP003909.1 622275 622496 alternativeribosome-rescuefactor gene-NGFG_01169
CP003909.1 622456 622776 iron-sulfurclusterassemblyproteinIscA gene-NGFG_01168
CP003909.1 622863 623249 FeSclusterassemblyscaffoldprotein gene-NGFG_01167
CP003909.1 623262 623729 cellfilamentationprotein gene-NGFG_01166
CP003909.1 624067 624318 hypotheticalprotein gene-NGFG_01165
CP003909.1 624357 625571 cysteinedesulfurase gene-NGFG_01164
CP003909.1 625600 626046 iron-sulfurclusterassemblytranscriptionfactorIscR gene-NGFG_01163
CP003909.1 626396 627568 L-lactatedehydrogenase gene-NGFG_01161
CP003909.1 627717 630491 typeIIIrestrictionenzyme gene-NGFG_01160
CP003909.1 632916 633836 tRNApseudouridinesynthaseB gene-NGFG_01158
CP003909.1 633894 634418 hypotheticalprotein gene-NGFG_01157
CP003909.1 634429 634800 ribosome-bindingfactorA gene-NGFG_01156
CP003909.1 634983 636227 ATP-dependentClpproteaseATP-bindingsubunitClpX gene-NGFG_01155
CP003909.1 636334 637527 acetylornithineaminotransferase gene-NGFG_01154
CP003909.1 637931 638431 hypotheticalprotein gene-NGFG_01153
CP003909.1 638516 639070 lipoprotein gene-NGFG_01152
CP003909.1 639635 641023 ATP-dependentRNAhelicase gene-NGFG_01150
CP003909.1 641234 642298 23SrRNA(-C5)-methyltransferase gene-NGFG_01149
CP003909.1 642350 642682 thioredoxin gene-NGFG_01148
CP003909.1 642980 643453 hypotheticalprotein gene-NGFG_01146
CP003909.1 643524 644315 NAD+synthetase gene-NGFG_01145
CP003909.1 644542 645897 exodeoxyribonuclease7largesubunit gene-NGFG_01144
CP003909.1 646397 647938 oxalate/formateantiporter gene-NGFG_01143
CP003909.1 647997 649046 pseudouridinesynthase gene-NGFG_01141
CP003909.1 649267 649899 pyridoxine/pyridoxamine5'-phosphateoxidase gene-NGFG_01139
CP003909.1 650029 651039 CDP-4-dehydro-6-deoxyglucosereductase gene-NGFG_01138
CP003909.1 651266 652696 aspartyl/glutamyl-tRNA(Asn/Gln)amidotransferasesubunitB gene-NGFG_01137
CP003909.1 652739 653671 hypotheticalprotein gene-NGFG_01136
CP003909.1 653668 655113 glutamyl-tRNA(Gln)amidotransferasesubunitA gene-NGFG_01135
CP003909.1 655176 655466 aspartyl/glutamyl-tRNA(Asn/Gln)amidotransferasesubunitC gene-NGFG_01134
CP003909.1 655616 656269 multipleantibioticresistancemembraneproteinMarC gene-NGFG_01133
CP003909.1 656274 657617 aldehydedehydrogenase gene-NGFG_01132
CP003909.1 657666 658094 hypotheticalprotein gene-NGFG_01131
CP003909.1 658440 659696 ribosomalRNAsmallsubunitmethyltransferaseB gene-NGFG_01129
CP003909.1 659732 660580 hypotheticalprotein gene-NGFG_01128
CP003909.1 660642 661457 RNAmethyltransferase%2CTrmHfamily%2Cgroup1 gene-NGFG_01127
CP003909.1 661701 662486 inositol-1-monophosphatase gene-NGFG_01125
CP003909.1 662604 662795 hypotheticalprotein gene-NGFG_02308
CP003909.1 662792 663445 transposase gene-NGFG_02309
CP003909.1 663473 664543 3-isopropylmalatedehydrogenase gene-NGFG_01123
CP003909.1 664577 665308 typeIIrestrictionendonucleaseNlaIV gene-NGFG_01122
CP003909.1 665324 666595 modificationmethylaseNlaIV gene-NGFG_01121
CP003909.1 666762 667523 3-isopropylmalatedehydratasesmallsubunit gene-NGFG_01120
CP003909.1 667465 667719 lipoprotein gene-NGFG_01119
CP003909.1 667814 669223 3-isopropylmalatedehydrataselargesubunit gene-NGFG_01118
CP003909.1 669475 670824 glutamate-cysteineligase gene-NGFG_01117
CP003909.1 670947 671624 DNArepairproteinRadC gene-NGFG_01116
CP003909.1 671697 672422 hypotheticalprotein gene-NGFG_01115
CP003909.1 672574 673854 hypotheticalprotein gene-NGFG_01114
CP003909.1 673860 675038 GTP-bindingproteinHflX gene-NGFG_01113
CP003909.1 675035 677506 heavymetaltranslocatingP-typeATPase gene-NGFG_01112
CP003909.1 678164 678940 ferredoxin-NADP+reductase gene-NGFG_01110
CP003909.1 679128 679922 hypotheticalprotein gene-NGFG_01109
CP003909.1 679969 681378 threoninesynthase gene-NGFG_01108
CP003909.1 681451 681819 lipoprotein gene-NGFG_01107
CP003909.1 682070 682366 membraneprotein gene-NGFG_01106
CP003909.1 682249 682641 membraneprotein gene-NGFG_01105
CP003909.1 682756 683376 hypotheticalprotein gene-NGFG_01104
CP003909.1 685231 687153 outermembraneautotransporterbarreldomain-containingprotein gene-NGFG_01100
CP003909.1 687110 687976 hypotheticalprotein gene-NGFG_01099
CP003909.1 688346 688882 hypotheticalprotein gene-NGFG_01097
CP003909.1 689153 690463 recombinationfactorproteinR gene-NGFG_01096
CP003909.1 690562 693588 typeIrestrictionenzyme%2CRsubunit gene-NGFG_01095
CP003909.1 693638 693871 hypotheticalprotein gene-NGFG_01094
CP003909.1 693918 695120 typeIrestrictionenzyme%2CSsubunit gene-NGFG_01093
CP003909.1 695113 695673 hypotheticalprotein gene-NGFG_01092
CP003909.1 695684 696526 hypotheticalprotein gene-NGFG_01091
CP003909.1 698505 699842 3%2C4-dihydroxy-2-butanone4-phosphatesynthase gene-NGFG_01088
CP003909.1 700339 700548 hypotheticalprotein gene-NGFG_02310
CP003909.1 700800 701027 hypotheticalprotein gene-NGFG_02311
CP003909.1 709082 709330 hypotheticalprotein gene-NGFG_01084
CP003909.1 709340 709510 hypotheticalprotein gene-NGFG_01083
CP003909.1 709673 710713 A/G-specificadenineglycosylase gene-NGFG_01081
CP003909.1 710876 711916 alcoholdehydrogenase gene-NGFG_01080
CP003909.1 712511 713149 2-dehydro-3-deoxyphosphogluconatealdolase/4-hydroxy-2-oxoglutaratealdolase gene-NGFG_01078
CP003909.1 713359 715194 phosphogluconatedehydratase gene-NGFG_01077
CP003909.1 715714 717159 glucose-6-phosphatedehydrogenase gene-NGFG_01076
CP003909.1 717311 718006 6-phosphogluconolactonase gene-NGFG_01075
CP003909.1 717987 718973 glucokinase gene-NGFG_01074
CP003909.1 719022 719870 RpiRfamilytranscriptionalregulator gene-NGFG_01073
CP003909.1 720096 721742 glucose-6-phosphateisomerase1 gene-NGFG_01072
CP003909.1 721959 722972 phageprotein gene-NGFG_01070
CP003909.1 723017 723157 hypotheticalprotein gene-NGFG_01069
CP003909.1 723262 723645 hypotheticalprotein gene-NGFG_01068
CP003909.1 724283 724720 hypotheticalprotein gene-NGFG_02312
CP003909.1 724805 725095 proteickillersuppressionprotein gene-NGFG_01064
CP003909.1 725092 725403 plasmidmaintenancesystemantidoteprotein gene-NGFG_01063
CP003909.1 725419 725748 phageprotein gene-NGFG_01062
CP003909.1 728138 728701 phagetailproteinI gene-NGFG_01060
CP003909.1 728872 729486 phagebaseplateassemblyprotein gene-NGFG_01059
CP003909.1 729608 729934 phageprotein gene-NGFG_01058
CP003909.1 730616 730855 phageprotein gene-NGFG_01056
CP003909.1 730883 731536 transposase gene-NGFG_02313
CP003909.1 731558 731842 phageprotein gene-NGFG_01055
CP003909.1 731879 732142 phageprotein gene-NGFG_01054
CP003909.1 732162 732410 hypotheticalprotein gene-NGFG_01053
CP003909.1 732371 733441 phageintegrase gene-NGFG_01052
CP003909.1 733650 734429 ferredoxin-NADP+reductase gene-NGFG_01051
CP003909.1 735329 736387 DNApolymeraseIV gene-NGFG_01048
CP003909.1 738491 739255 3-dehydroquinatedehydratase gene-NGFG_01046
CP003909.1 739455 740501 proteinrecA gene-NGFG_01045
CP003909.1 741154 741489 UPF0133protein gene-NGFG_01044
CP003909.1 741570 743693 DNApolymeraseIII%2Csubunitgammaandtau gene-NGFG_01043
CP003909.1 745907 746092 hypotheticalprotein gene-NGFG_01041
CP003909.1 746103 746771 O-methyltransferase gene-NGFG_01040
CP003909.1 746771 747484 hypotheticalprotein gene-NGFG_01039
CP003909.1 747532 748017 phosphoribosylaminoimidazolecarboxylase%2Ccatalyticsubunit gene-NGFG_01038
CP003909.1 748459 748914 hypotheticalprotein gene-NGFG_02314
CP003909.1 748932 749228 hypotheticalprotein gene-NGFG_02315
CP003909.1 749939 750847 outermembraneautotransporterbarreldomain-containingprotein gene-NGFG_01037
CP003909.1 751003 751659 two-componentsystem%2CNarLfamily%2Cnitrate/nitriteresponseregulatorNarL gene-NGFG_01036
CP003909.1 751656 753425 two-componentsystem%2CNarLfamily%2Cnitrate/nitritesensorkinaseNarX gene-NGFG_01035
CP003909.1 753632 754246 molybdopterin-guaninedinucleotidebiosynthesisproteinA gene-NGFG_01034
CP003909.1 754322 755026 riboflavinsynthase%2Calphasubunit gene-NGFG_01033
CP003909.1 755034 755897 hypotheticalprotein gene-NGFG_01032
CP003909.1 755910 756476 hypotheticalprotein gene-NGFG_01031
CP003909.1 756490 757173 ribulose-phosphate3-epimerase gene-NGFG_01030
CP003909.1 757418 758449 HollidayjunctionATP-dependentDNAhelicaseruvB gene-NGFG_01029
CP003909.1 758531 758839 hypotheticalprotein gene-NGFG_01028
CP003909.1 759257 760489 multifunctionalCCAprotein gene-NGFG_01027
CP003909.1 760568 762196 ABCtransporterATP-bindingprotein gene-NGFG_01026
CP003909.1 762346 762720 ArsCfamilyprotein gene-NGFG_01025
CP003909.1 762769 764307 peptidyl-prolylcis-transisomeraseD gene-NGFG_01024
CP003909.1 764374 764991 recombinationproteinrecR gene-NGFG_01023
CP003909.1 765047 765325 hypotheticalprotein gene-NGFG_01022
CP003909.1 765551 766798 lipoprotein-releasingsystemtransmembraneproteinlolC gene-NGFG_01020
CP003909.1 766791 767486 lipoprotein-releasingsystemATP-bindingproteinLolD gene-NGFG_01019
CP003909.1 767553 769298 exodeoxyribonucleaseV%2Calphasubunit gene-NGFG_01018
CP003909.1 769591 769956 hypotheticalprotein gene-NGFG_01016
CP003909.1 769985 770986 hypotheticalprotein gene-NGFG_02316
CP003909.1 770789 771574 hypotheticalprotein gene-NGFG_01015
CP003909.1 771826 774288 ATP-dependentproteaseLa gene-NGFG_01014
CP003909.1 774470 774739 DNA-bindingproteinHU-beta gene-NGFG_01012
CP003909.1 774915 775349 hypotheticalprotein gene-NGFG_01011
CP003909.1 775342 776649 homoserinedehydrogenase gene-NGFG_01010
CP003909.1 776845 777216 hypotheticalprotein gene-NGFG_01009
CP003909.1 777293 779215 ABCtransporterATP-bindingprotein gene-NGFG_01008
CP003909.1 779688 780200 hypotheticalprotein gene-NGFG_01006
CP003909.1 780248 780424 hypotheticalprotein gene-NGFG_01005
CP003909.1 780645 781340 TraDprotein gene-NGFG_01004
CP003909.1 781330 783372 conjugativecouplingfactorTraD%2CPFGI-1class gene-NGFG_01003
CP003909.1 783369 785921 conjugaltransferpilusassemblyproteinTraI gene-NGFG_01002
CP003909.1 785918 786337 hypotheticalprotein gene-NGFG_01001
CP003909.1 786847 787308 LtgXprotein gene-NGFG_01000
CP003909.1 787278 787799 hypotheticalprotein gene-NGFG_00999
CP003909.1 787855 788106 conjugaltransferpilusassemblyproteinTraA gene-NGFG_00998
CP003909.1 788169 788450 typeIVconjugativetransfersystemproteinTraL gene-NGFG_00997
CP003909.1 788462 789112 typeIVconjugativetransfersystemproteinTraE gene-NGFG_00996
CP003909.1 789114 789848 type-FconjugativetransfersystemsecretinTraK gene-NGFG_00995
CP003909.1 789850 791163 conjugaltransferpilusassemblyproteinTraB gene-NGFG_00994
CP003909.1 791173 791892 thiol:disulfideinterchangeproteinDsbC gene-NGFG_00993
CP003909.1 791889 792470 typeIVconjugativetransfersystemproteinTraV gene-NGFG_00992
CP003909.1 792480 795056 type-IVsecretionsystemproteinTraC gene-NGFG_00991
CP003909.1 795084 795632 hypotheticalprotein gene-NGFG_00990
CP003909.1 795632 796177 conjugaltransferpilinsignalpeptidaseTrbI gene-NGFG_00989
CP003909.1 796186 796842 type-FconjugativetransfersystemproteinTraW gene-NGFG_00988
CP003909.1 796839 797957 conjugaltransferpilusassemblyproteinTraU gene-NGFG_00987
CP003909.1 797972 798724 type-FconjugativetransfersystempilinassemblyproteinTrbC gene-NGFG_00986
CP003909.1 798721 799965 hypotheticalprotein gene-NGFG_00985
CP003909.1 799962 801545 conjugaltransfermatingpairstabilizationproteinTraN gene-NGFG_00984
CP003909.1 801532 801957 hypotheticalprotein gene-NGFG_00983
CP003909.1 801969 802745 conjugaltransferpilusassemblyproteinTraF gene-NGFG_00982
CP003909.1 802917 804422 conjugativetransferpilusassemblyproteinTraH gene-NGFG_00981
CP003909.1 804432 807431 conjugaltransfermatingpairstabilizationproteinTraG gene-NGFG_00980
CP003909.1 807473 808018 hypotheticalprotein gene-NGFG_00979
CP003909.1 808022 808180 hypotheticalprotein gene-NGFG_00978
CP003909.1 808675 809253 CspAprotein gene-NGFG_00976
CP003909.1 809456 809728 hypotheticalprotein gene-NGFG_00975
